Ajatempel (UTC);Kuupäev (Eesti aeg);Tarbimine;Tootmine;Planeeritud tarbimine;Planeeritud tootmine;NPS Läti;NPS Leedu;NPS Soome;NPS Eesti
1425124800;28.02.2015 14:00;;;;;48.01;48.01;24.87;48.01
1425128400;28.02.2015 15:00;;;;;45.06;45.06;24.83;27.2
1425132000;28.02.2015 16:00;;;;;45.04;45.04;24.95;27.16
1425135600;28.02.2015 17:00;;;;;48.01;48.01;25.37;48.01
1425139200;28.02.2015 18:00;;;;;48.06;48.06;32.33;48.06
1425142800;28.02.2015 19:00;;;;;45.09;45.09;31.04;45.09
1425146400;28.02.2015 20:00;;;;;48.01;48.01;25.78;27.16
1425150000;28.02.2015 21:00;;;;;44.07;44.07;24.91;24.91
1425153600;28.02.2015 22:00;;;;;44.03;44.03;23.87;23.87
1425157200;28.02.2015 23:00;;;;;28.09;28.09;23.04;23.04
1425160800;01.03.2015 00:00;;;;;28.03;28.03;22.31;22.31
1425164400;01.03.2015 01:00;;;;;28;28;22.45;22.45
1425168000;01.03.2015 02:00;;;;;27.06;27.06;20.84;20.84
1425171600;01.03.2015 03:00;;;;;27.04;27.04;20.19;20.19
1425175200;01.03.2015 04:00;;;;;27.03;27.03;20.08;20.08
1425178800;01.03.2015 05:00;;;;;27.04;27.04;20.12;20.12
1425182400;01.03.2015 06:00;;;;;25.02;25.02;20.07;20.07
1425186000;01.03.2015 07:00;;;;;20.14;20.14;20.14;20.14
1425189600;01.03.2015 08:00;;;;;20.02;20.02;15.11;15.11
1425193200;01.03.2015 09:00;;;;;25.09;25.09;21.18;21.18
1425196800;01.03.2015 10:00;;;;;35.08;35.08;22.6;22.6
1425200400;01.03.2015 11:00;;;;;35.1;35.1;23.31;23.31
1425204000;01.03.2015 12:00;;;;;35.01;35.01;23.55;23.55
1425207600;01.03.2015 13:00;;;;;25.1;25.1;22.53;22.53
1425211200;01.03.2015 14:00;;;;;25.08;25.08;22.51;22.51
1425214800;01.03.2015 15:00;;;;;25.07;25.07;22.43;22.43
1425218400;01.03.2015 16:00;;;;;25.08;25.08;23.05;23.05
1425222000;01.03.2015 17:00;;;;;35.09;35.09;24.12;24.12
1425225600;01.03.2015 18:00;;;;;41.02;41.02;25.13;25.13
1425229200;01.03.2015 19:00;;;;;40.06;40.06;25.69;25.69
1425232800;01.03.2015 20:00;;;;;41.05;41.05;25.65;25.65
1425236400;01.03.2015 21:00;;;;;30.03;30.03;24.87;24.87
1425240000;01.03.2015 22:00;;;;;35.08;35.08;24.35;24.35
1425243600;01.03.2015 23:00;;;;;28;28;23.94;23.94
1425247200;02.03.2015 00:00;;;;;27.03;27.03;22.56;22.56
1425250800;02.03.2015 01:00;;;;;25.04;25.04;21.95;21.95
1425254400;02.03.2015 02:00;;;;;25.03;25.03;20.36;20.36
1425258000;02.03.2015 03:00;;;;;25.04;25.04;20.27;20.27
1425261600;02.03.2015 04:00;;;;;25.06;25.06;21.46;21.46
1425265200;02.03.2015 05:00;;;;;25;25;22.62;22.62
1425268800;02.03.2015 06:00;;;;;26.19;26.19;26.19;26.19
1425272400;02.03.2015 07:00;;;;;42.14;42.14;31.31;31.31
1425276000;02.03.2015 08:00;;;;;44.04;44.04;37.25;37.25
1425279600;02.03.2015 09:00;;;;;44.1;44.1;41.69;41.69
1425283200;02.03.2015 10:00;;;;;45.05;45.05;40.65;40.65
1425286800;02.03.2015 11:00;;;;;44.1;44.1;33.81;33.81
1425290400;02.03.2015 12:00;;;;;44.05;44.05;32.46;32.46
1425294000;02.03.2015 13:00;;;;;42.17;42.17;27.02;27.02
1425297600;02.03.2015 14:00;;;;;42.16;42.16;26.41;26.41
1425301200;02.03.2015 15:00;;;;;44.04;44.04;30.99;30.99
1425304800;02.03.2015 16:00;;;;;42.2;42.2;29.2;29.2
1425308400;02.03.2015 17:00;;;;;42.19;42.19;31.36;31.36
1425312000;02.03.2015 18:00;;;;;47.88;47.88;47.88;47.88
1425315600;02.03.2015 19:00;;;;;46.35;46.35;46.35;46.35
1425319200;02.03.2015 20:00;;;;;42.17;42.17;27.09;27.09
1425322800;02.03.2015 21:00;;;;;42.13;42.13;26.23;26.23
1425326400;02.03.2015 22:00;;;;;40.83;40.83;25.86;25.86
1425330000;02.03.2015 23:00;;;;;28.05;28.05;24.97;24.97
1425333600;03.03.2015 00:00;;;;;28;28;23.88;23.88
1425337200;03.03.2015 01:00;;;;;23.51;23.51;23.51;23.51
1425340800;03.03.2015 02:00;;;;;23.02;23.02;22.74;22.74
1425344400;03.03.2015 03:00;;;;;23.02;23.02;22.36;22.36
1425348000;03.03.2015 04:00;;;;;23.02;23.02;22.35;22.35
1425351600;03.03.2015 05:00;;;;;23.19;23.19;23.19;23.19
1425355200;03.03.2015 06:00;;;;;27.13;27.13;27.13;27.13
1425358800;03.03.2015 07:00;;;;;40.72;40.72;40.72;40.72
1425362400;03.03.2015 08:00;;;;;42.2;42.2;42.2;42.2
1425366000;03.03.2015 09:00;;;;;44.02;44.02;44.02;44.02
1425369600;03.03.2015 10:00;;;;;44.07;44.07;44.07;44.07
1425373200;03.03.2015 11:00;;;;;44.05;44.05;44.05;44.05
1425376800;03.03.2015 12:00;;;;;42.2;42.2;42.2;42.2
1425380400;03.03.2015 13:00;;;;;40.73;40.73;29.57;29.57
1425384000;03.03.2015 14:00;;;;;40.7;40.7;29.01;29.01
1425387600;03.03.2015 15:00;;;;;42.14;42.14;35.12;35.12
1425391200;03.03.2015 16:00;;;;;42.12;42.12;32.62;32.62
1425394800;03.03.2015 17:00;;;;;42.11;42.11;36.04;36.04
1425398400;03.03.2015 18:00;;;;;44.1;44.1;44.1;44.1
1425402000;03.03.2015 19:00;;;;;45.08;45.08;45.08;45.08
1425405600;03.03.2015 20:00;;;;;40.74;40.74;30.93;30.93
1425409200;03.03.2015 21:00;;;;;26.69;26.69;26.69;26.69
1425412800;03.03.2015 22:00;;;;;26.3;26.3;26.3;26.3
1425416400;03.03.2015 23:00;;;;;26.03;26.03;26.03;26.03
1425420000;04.03.2015 00:00;;;;;24.92;24.92;24.92;24.92
1425423600;04.03.2015 01:00;;;;;24.44;24.44;24.44;24.44
1425427200;04.03.2015 02:00;;;;;23.8;23.8;23.8;23.8
1425430800;04.03.2015 03:00;;;;;23.38;23.38;23.38;23.38
1425434400;04.03.2015 04:00;;;;;23.62;23.62;23.62;23.62
1425438000;04.03.2015 05:00;;;;;24.43;24.43;24.43;24.43
1425441600;04.03.2015 06:00;;;;;30.07;30.07;30.07;30.07
1425445200;04.03.2015 07:00;;;;;42.31;42.31;38.61;38.61
1425448800;04.03.2015 08:00;;;;;42.55;42.55;38.65;38.65
1425452400;04.03.2015 09:00;;;;;45;45;36.02;36.02
1425456000;04.03.2015 10:00;;;;;45.01;45.01;45.01;45.01
1425459600;04.03.2015 11:00;;;;;43.1;43.1;43.1;43.1
1425463200;04.03.2015 12:00;;;;;42.55;42.55;39.44;39.44
1425466800;04.03.2015 13:00;;;;;42.36;42.36;31.31;31.31
1425470400;04.03.2015 14:00;;;;;42.35;42.35;31.34;31.34
1425474000;04.03.2015 15:00;;;;;42.54;42.54;39.96;39.96
1425477600;04.03.2015 16:00;;;;;42.39;42.39;35;35
1425481200;04.03.2015 17:00;;;;;43.02;43.02;43.02;43.02
1425484800;04.03.2015 18:00;;;;;53.09;53.09;53.09;53.09
1425488400;04.03.2015 19:00;;;;;50.08;50.08;50.08;50.08
1425492000;04.03.2015 20:00;;;;;42.37;42.37;33.34;33.34
1425495600;04.03.2015 21:00;;;;;42.33;42.33;27.01;27.01
1425499200;04.03.2015 22:00;;;;;39.03;39.03;26.91;26.91
1425502800;04.03.2015 23:00;;;;;26.28;26.28;26.28;26.28
1425506400;05.03.2015 00:00;;;;;25.22;25.22;25.22;25.22
1425510000;05.03.2015 01:00;;;;;25.02;25.02;25.02;25.02
1425513600;05.03.2015 02:00;;;;;25.01;25.01;24.28;24.28
1425517200;05.03.2015 03:00;;;;;25.01;25.01;24.02;24.02
1425520800;05.03.2015 04:00;;;;;25.01;25.01;24.25;24.25
1425524400;05.03.2015 05:00;;;;;24.97;24.97;24.97;24.97
1425528000;05.03.2015 06:00;;;;;30.1;30.1;30.1;30.1
1425531600;05.03.2015 07:00;;;;;39.76;39.76;39.76;39.76
1425535200;05.03.2015 08:00;;;;;43.03;43.03;43.03;43.03
1425538800;05.03.2015 09:00;;;;;55.98;55.98;55.98;55.98
1425542400;05.03.2015 10:00;;;;;45.64;45.64;45.64;45.64
1425546000;05.03.2015 11:00;;;;;43.05;43.05;43.05;43.05
1425549600;05.03.2015 12:00;;;;;42.27;42.27;42.27;42.27
1425553200;05.03.2015 13:00;;;;;39.1;39.1;31.69;31.69
1425556800;05.03.2015 14:00;;;;;39.09;39.09;31.36;31.36
1425560400;05.03.2015 15:00;;;;;42;42;42;42
1425564000;05.03.2015 16:00;;;;;41.52;41.52;39.95;39.95
1425567600;05.03.2015 17:00;;;;;41.54;41.54;41.54;41.54
1425571200;05.03.2015 18:00;;;;;55.06;55.06;55.06;55.06
1425574800;05.03.2015 19:00;;;;;50.91;50.91;50.91;50.91
1425578400;05.03.2015 20:00;;;;;42.2;42.2;42.2;42.2
1425582000;05.03.2015 21:00;;;;;35.01;35.01;27.1;27.1
1425585600;05.03.2015 22:00;;;;;26.71;26.71;26.71;26.71
1425589200;05.03.2015 23:00;;;;;26.19;26.19;26.19;26.19
1425592800;06.03.2015 00:00;;;;;25.54;25.54;25.54;25.54
1425596400;06.03.2015 01:00;;;;;26.09;26.09;25.04;25.04
1425600000;06.03.2015 02:00;;;;;26.07;26.07;24.38;24.38
1425603600;06.03.2015 03:00;;;;;26.07;26.07;23.96;23.96
1425607200;06.03.2015 04:00;;;;;26.07;26.07;23.94;23.94
1425610800;06.03.2015 05:00;;;;;25.1;25.1;24.85;24.85
1425614400;06.03.2015 06:00;;;;;25.57;25.57;25.57;25.57
1425618000;06.03.2015 07:00;;;;;31.34;31.34;31.34;31.34
1425621600;06.03.2015 08:00;;;;;38.07;38.07;38.07;38.07
1425625200;06.03.2015 09:00;;;;;42.12;42.12;42.12;42.12
1425628800;06.03.2015 10:00;;;;;42.01;42.01;42.01;42.01
1425632400;06.03.2015 11:00;;;;;38.1;38.1;38.1;38.1
1425636000;06.03.2015 12:00;;;;;38.05;38.05;38.05;38.05
1425639600;06.03.2015 13:00;;;;;31.37;31.37;31.37;31.37
1425643200;06.03.2015 14:00;;;;;27.79;27.79;27.79;27.79
1425646800;06.03.2015 15:00;;;;;35.06;35.06;35.06;35.06
1425650400;06.03.2015 16:00;;;;;32.25;32.25;32.25;32.25
1425654000;06.03.2015 17:00;;;;;33.96;33.96;33.96;33.96
1425657600;06.03.2015 18:00;;;;;42.13;42.13;42.13;42.13
1425661200;06.03.2015 19:00;;;;;42.17;42.17;42.17;42.17
1425664800;06.03.2015 20:00;;;;;31.38;31.38;31.38;31.38
1425668400;06.03.2015 21:00;;;;;26.14;26.14;26.14;26.14
1425672000;06.03.2015 22:00;;;;;25.8;25.8;25.8;25.8
1425675600;06.03.2015 23:00;;;;;26.54;26.54;25.52;25.52
1425679200;07.03.2015 00:00;;;;;26.51;26.51;25.04;25.04
1425682800;07.03.2015 01:00;;;;;25.06;25.06;23.62;23.62
1425686400;07.03.2015 02:00;;;;;25.05;25.05;22.79;22.79
1425690000;07.03.2015 03:00;;;;;25.04;25.04;22;22
1425693600;07.03.2015 04:00;;;;;25.05;25.05;21.7;21.7
1425697200;07.03.2015 05:00;;;;;25.04;25.04;21.39;21.39
1425700800;07.03.2015 06:00;;;;;21.5;21.5;21.5;21.5
1425704400;07.03.2015 07:00;;;;;25.01;25.01;21.78;25.01
1425708000;07.03.2015 08:00;;;;;25.04;25.04;21.95;25.04
1425711600;07.03.2015 09:00;;;;;25.09;25.09;22.25;25.09
1425715200;07.03.2015 10:00;;;;;25.08;25.08;23.07;25.08
1425718800;07.03.2015 11:00;;;;;25.08;25.08;23.31;25.08
1425722400;07.03.2015 12:00;;;;;25.08;25.08;23.16;25.08
1425726000;07.03.2015 13:00;;;;;25.05;25.05;22.5;25.05
1425729600;07.03.2015 14:00;;;;;25.03;25.03;22.26;25.03
1425733200;07.03.2015 15:00;;;;;25.01;25.01;22.08;25.01
1425736800;07.03.2015 16:00;;;;;22.09;22.09;22.09;22.09
1425740400;07.03.2015 17:00;;;;;25;25;22.73;22.73
1425744000;07.03.2015 18:00;;;;;25.05;25.05;23.85;25.05
1425747600;07.03.2015 19:00;;;;;25.05;25.05;24.42;25.05
1425751200;07.03.2015 20:00;;;;;25.03;25.03;24.24;24.24
1425754800;07.03.2015 21:00;;;;;23.26;23.26;23.26;23.26
1425758400;07.03.2015 22:00;;;;;22.29;22.29;22.29;22.29
1425762000;07.03.2015 23:00;;;;;22.12;22.12;22.12;22.12
1425765600;08.03.2015 00:00;;;;;21.72;21.72;21.72;21.72
1425769200;08.03.2015 01:00;;;;;20.09;20.09;20.09;20.09
1425772800;08.03.2015 02:00;;;;;18.07;18.07;18.07;18.07
1425776400;08.03.2015 03:00;;;;;17.81;17.81;17.81;17.81
1425780000;08.03.2015 04:00;;;;;17.66;17.66;17.66;17.66
1425783600;08.03.2015 05:00;;;;;18.01;18.01;18.01;18.01
1425787200;08.03.2015 06:00;;;;;18.3;18.3;18.3;18.3
1425790800;08.03.2015 07:00;;;;;18.45;18.45;18.45;18.45
1425794400;08.03.2015 08:00;;;;;19.19;19.19;19.19;19.19
1425798000;08.03.2015 09:00;;;;;20.08;20.08;20.08;20.08
1425801600;08.03.2015 10:00;;;;;21.42;21.42;21.42;21.42
1425805200;08.03.2015 11:00;;;;;21.42;21.42;21.42;21.42
1425808800;08.03.2015 12:00;;;;;21.86;21.86;21.86;21.86
1425812400;08.03.2015 13:00;;;;;21.28;21.28;21.28;21.28
1425816000;08.03.2015 14:00;;;;;21.09;21.09;21.09;21.09
1425819600;08.03.2015 15:00;;;;;21.42;21.42;21.42;21.42
1425823200;08.03.2015 16:00;;;;;21.46;21.46;21.46;21.46
1425826800;08.03.2015 17:00;;;;;22.03;22.03;22.03;22.03
1425830400;08.03.2015 18:00;;;;;24.46;24.46;24.46;24.46
1425834000;08.03.2015 19:00;;;;;25.31;25.31;25.31;25.31
1425837600;08.03.2015 20:00;;;;;25.28;25.28;25.28;25.28
1425841200;08.03.2015 21:00;;;;;25;25;25;25
1425844800;08.03.2015 22:00;;;;;24.55;24.55;24.55;24.55
1425848400;08.03.2015 23:00;;;;;23.75;23.75;23.75;23.75
1425852000;09.03.2015 00:00;;;;;22.69;22.69;22.69;22.69
1425855600;09.03.2015 01:00;;;;;22.26;22.26;22.26;22.26
1425859200;09.03.2015 02:00;;;;;22.35;22.35;22.35;22.35
1425862800;09.03.2015 03:00;;;;;22.41;22.41;22.41;22.41
1425866400;09.03.2015 04:00;;;;;22.83;22.83;22.83;22.83
1425870000;09.03.2015 05:00;;;;;23.76;23.76;23.76;23.76
1425873600;09.03.2015 06:00;;;;;25.05;25.05;25.05;25.05
1425877200;09.03.2015 07:00;;;;;27.8;27.8;26.06;27.8
1425880800;09.03.2015 08:00;;;;;40.06;40.06;26.35;40.06
1425884400;09.03.2015 09:00;;;;;42.65;42.65;26.53;42.65
1425888000;09.03.2015 10:00;;;;;42.65;42.65;26.45;42.65
1425891600;09.03.2015 11:00;;;;;42.64;42.64;26.2;42.64
1425895200;09.03.2015 12:00;;;;;42.61;42.61;26.04;42.61
1425898800;09.03.2015 13:00;;;;;42.63;42.63;25.86;42.63
1425902400;09.03.2015 14:00;;;;;42.62;42.62;25.77;42.62
1425906000;09.03.2015 15:00;;;;;42.61;42.61;25.76;42.61
1425909600;09.03.2015 16:00;;;;;40.06;40.06;25.76;40.06
1425913200;09.03.2015 17:00;;;;;40.04;40.04;25.85;40.04
1425916800;09.03.2015 18:00;;;;;42.64;42.64;26.5;42.64
1425920400;09.03.2015 19:00;;;;;42.66;42.66;31.12;42.66
1425924000;09.03.2015 20:00;;;;;42.62;42.62;26.75;33.87
1425927600;09.03.2015 21:00;;;;;40.08;40.08;26.07;27.89
1425931200;09.03.2015 22:00;;;;;35.03;35.03;25.52;25.52
1425934800;09.03.2015 23:00;;;;;26.52;26.52;24.8;24.8
1425938400;10.03.2015 00:00;;;;;25.09;25.09;23.79;23.79
1425942000;10.03.2015 01:00;;;;;26.02;26.02;23.3;23.3
1425945600;10.03.2015 02:00;;;;;25.09;25.09;22.45;22.45
1425949200;10.03.2015 03:00;;;;;25.07;25.07;21.87;21.87
1425952800;10.03.2015 04:00;;;;;25.09;25.09;21.69;21.69
1425956400;10.03.2015 05:00;;;;;26.08;26.08;22.59;22.59
1425960000;10.03.2015 06:00;;;;;29.12;29.12;29.12;29.12
1425963600;10.03.2015 07:00;;;;;36.55;36.55;36.55;36.55
1425967200;10.03.2015 08:00;;;;;43.06;43.06;43.06;43.06
1425970800;10.03.2015 09:00;;;;;43.45;43.45;43.45;43.45
1425974400;10.03.2015 10:00;;;;;43.42;43.42;43.42;43.42
1425978000;10.03.2015 11:00;;;;;43.4;43.4;43.4;43.4
1425981600;10.03.2015 12:00;;;;;43.07;43.07;43.07;43.07
1425985200;10.03.2015 13:00;;;;;39.08;39.08;29.89;33.36
1425988800;10.03.2015 14:00;;;;;39.06;39.06;28.23;33.31
1425992400;10.03.2015 15:00;;;;;40.1;40.1;40.1;40.1
1425996000;10.03.2015 16:00;;;;;35.09;35.09;35.09;35.09
1425999600;10.03.2015 17:00;;;;;37.05;37.05;37.05;37.05
1426003200;10.03.2015 18:00;;;;;43.42;43.42;43.42;43.42
1426006800;10.03.2015 19:00;;;;;44.69;44.69;44.69;44.69
1426010400;10.03.2015 20:00;;;;;31.27;31.27;31.27;31.27
1426014000;10.03.2015 21:00;;;;;25.13;25.13;25.13;25.13
1426017600;10.03.2015 22:00;;;;;25.06;25.06;25.06;25.06
1426021200;10.03.2015 23:00;;;;;26.08;26.08;23.88;23.88
1426024800;11.03.2015 00:00;;;;;25.06;25.06;23.06;23.06
1426028400;11.03.2015 01:00;;;;;25.54;25.54;21.89;21.89
1426032000;11.03.2015 02:00;;;;;25.06;25.06;21.14;21.14
1426035600;11.03.2015 03:00;;;;;25.01;25.01;21.06;21.06
1426039200;11.03.2015 04:00;;;;;25.01;25.01;21.41;21.41
1426042800;11.03.2015 05:00;;;;;25.08;25.08;23.12;23.12
1426046400;11.03.2015 06:00;;;;;27.11;27.11;27.11;27.11
1426050000;11.03.2015 07:00;;;;;31.21;31.21;31.21;31.21
1426053600;11.03.2015 08:00;;;;;39.06;39.06;39.06;39.06
1426057200;11.03.2015 09:00;;;;;42.33;42.33;42.33;42.33
1426060800;11.03.2015 10:00;;;;;42.31;42.31;42.31;42.31
1426064400;11.03.2015 11:00;;;;;40.02;40.02;40.02;40.02
1426068000;11.03.2015 12:00;;;;;37.92;37.92;37.92;37.92
1426071600;11.03.2015 13:00;;;;;33.32;33.32;32.97;33.32
1426075200;11.03.2015 14:00;;;;;31.25;31.25;31.25;31.25
1426078800;11.03.2015 15:00;;;;;33.54;33.54;33.54;33.54
1426082400;11.03.2015 16:00;;;;;32.97;32.97;32.97;32.97
1426086000;11.03.2015 17:00;;;;;32.21;32.21;32.21;32.21
1426089600;11.03.2015 18:00;;;;;42.35;42.35;42.35;42.35
1426093200;11.03.2015 19:00;;;;;51.59;51.59;51.59;51.59
1426096800;11.03.2015 20:00;;;;;42.38;42.38;42.38;42.38
1426100400;11.03.2015 21:00;;;;;31.16;31.16;31.16;31.16
1426104000;11.03.2015 22:00;;;;;27.25;27.25;27.25;27.25
1426107600;11.03.2015 23:00;;;;;26.46;26.46;26.46;26.46
1426111200;12.03.2015 00:00;;;;;25.6;25.6;25.6;25.6
1426114800;12.03.2015 01:00;;;;;25.16;25.16;25.16;25.16
1426118400;12.03.2015 02:00;;;;;24.86;24.86;24.86;24.86
1426122000;12.03.2015 03:00;;;;;24.65;24.65;24.65;24.65
1426125600;12.03.2015 04:00;;;;;24.77;24.77;24.77;24.77
1426129200;12.03.2015 05:00;;;;;25.56;25.56;25.56;25.56
1426132800;12.03.2015 06:00;;;;;31.22;31.22;31.22;31.22
1426136400;12.03.2015 07:00;;;;;37.16;37.16;37.16;37.16
1426140000;12.03.2015 08:00;;;;;54.86;54.86;54.86;54.86
1426143600;12.03.2015 09:00;;;;;58.13;58.13;58.13;58.13
1426147200;12.03.2015 10:00;;;;;46.96;46.96;46.96;46.96
1426150800;12.03.2015 11:00;;;;;43.93;43.93;43.93;43.93
1426154400;12.03.2015 12:00;;;;;41.01;41.01;41.01;41.01
1426158000;12.03.2015 13:00;;;;;38.01;38.01;33.36;33.36
1426161600;12.03.2015 14:00;;;;;38;38;30.23;30.23
1426165200;12.03.2015 15:00;;;;;38.01;38.01;33.89;33.89
1426168800;12.03.2015 16:00;;;;;32.97;32.97;32.97;32.97
1426172400;12.03.2015 17:00;;;;;31.27;31.27;31.27;31.27
1426176000;12.03.2015 18:00;;;;;38.07;38.07;38.07;38.07
1426179600;12.03.2015 19:00;;;;;42.2;42.2;42.2;42.2
1426183200;12.03.2015 20:00;;;;;41.44;41.44;41.44;41.44
1426186800;12.03.2015 21:00;;;;;27.47;27.47;27.47;27.47
1426190400;12.03.2015 22:00;;;;;26.14;26.14;26.14;26.14
1426194000;12.03.2015 23:00;;;;;25.53;25.53;25.52;25.52
1426197600;13.03.2015 00:00;;;;;25.08;25.08;24.88;24.88
1426201200;13.03.2015 01:00;;;;;24.48;24.48;24.48;24.48
1426204800;13.03.2015 02:00;;;;;24.09;24.09;24.09;24.09
1426208400;13.03.2015 03:00;;;;;24.09;24.09;24.01;24.01
1426212000;13.03.2015 04:00;;;;;24.11;24.11;24.11;24.11
1426215600;13.03.2015 05:00;;;;;25.03;25.03;24.61;24.61
1426219200;13.03.2015 06:00;;;;;33;33;33;33
1426222800;13.03.2015 07:00;;;;;37.09;37.09;37.09;37.09
1426226400;13.03.2015 08:00;;;;;42.02;42.02;42.02;42.02
1426230000;13.03.2015 09:00;;;;;42.1;42.1;42.1;42.1
1426233600;13.03.2015 10:00;;;;;42.06;42.06;42.06;42.06
1426237200;13.03.2015 11:00;;;;;42.02;42.02;42.02;42.02
1426240800;13.03.2015 12:00;;;;;40.03;40.03;40.03;40.03
1426244400;13.03.2015 13:00;;;;;31.07;31.07;31.07;31.07
1426248000;13.03.2015 14:00;;;;;27.17;27.17;27.17;27.17
1426251600;13.03.2015 15:00;;;;;34.7;34.7;34.7;34.7
1426255200;13.03.2015 16:00;;;;;38.06;38.06;33.35;33.35
1426258800;13.03.2015 17:00;;;;;33.33;33.33;33.33;33.33
1426262400;13.03.2015 18:00;;;;;42.02;42.02;42.02;42.02
1426266000;13.03.2015 19:00;;;;;42.31;42.31;42.31;42.31
1426269600;13.03.2015 20:00;;;;;34.7;34.7;34.7;34.7
1426273200;13.03.2015 21:00;;;;;27.14;27.14;27.14;27.14
1426276800;13.03.2015 22:00;;;;;25.72;25.72;25.72;25.72
1426280400;13.03.2015 23:00;;;;;26.05;26.05;25.15;25.15
1426284000;14.03.2015 00:00;;;;;25.59;25.59;24.9;24.9
1426287600;14.03.2015 01:00;;;;;24.11;24.11;24.11;24.11
1426291200;14.03.2015 02:00;;;;;23.88;23.88;23.88;23.88
1426294800;14.03.2015 03:00;;;;;23.68;23.68;23.68;23.68
1426298400;14.03.2015 04:00;;;;;23.74;23.74;23.74;23.74
1426302000;14.03.2015 05:00;;;;;23.85;23.85;23.85;23.85
1426305600;14.03.2015 06:00;;;;;23.97;23.97;23.97;23.97
1426309200;14.03.2015 07:00;;;;;24.03;24.03;24.03;24.03
1426312800;14.03.2015 08:00;;;;;24.55;24.55;24.55;24.55
1426316400;14.03.2015 09:00;;;;;24.55;24.55;24.55;24.55
1426320000;14.03.2015 10:00;;;;;27.14;27.14;24.73;27.14
1426323600;14.03.2015 11:00;;;;;27.16;27.16;24.68;27.16
1426327200;14.03.2015 12:00;;;;;27.18;27.18;24.54;27.18
1426330800;14.03.2015 13:00;;;;;27.15;27.15;24.32;27.15
1426334400;14.03.2015 14:00;;;;;24;24;24;24
1426338000;14.03.2015 15:00;;;;;23.78;23.78;23.78;23.78
1426341600;14.03.2015 16:00;;;;;23.8;23.8;23.8;23.8
1426345200;14.03.2015 17:00;;;;;26.21;26.21;26.21;26.21
1426348800;14.03.2015 18:00;;;;;33.3;33.3;33.3;33.3
1426352400;14.03.2015 19:00;;;;;33.29;33.29;33.29;33.29
1426356000;14.03.2015 20:00;;;;;31.74;31.74;31.74;31.74
1426359600;14.03.2015 21:00;;;;;27.19;27.19;27.19;27.19
1426363200;14.03.2015 22:00;;;;;27.94;27.94;27.94;27.94
1426366800;14.03.2015 23:00;;;;;25.03;25.03;25.03;25.03
1426370400;15.03.2015 00:00;;;;;24.2;24.2;24.2;24.2
1426374000;15.03.2015 01:00;;;;;24.16;24.16;24.16;24.16
1426377600;15.03.2015 02:00;;;;;23.9;23.9;23.9;23.9
1426381200;15.03.2015 03:00;;;;;23.63;23.63;23.63;23.63
1426384800;15.03.2015 04:00;;;;;23.52;23.52;23.52;23.52
1426388400;15.03.2015 05:00;;;;;23.76;23.76;23.76;23.76
1426392000;15.03.2015 06:00;;;;;23.96;23.96;23.96;23.96
1426395600;15.03.2015 07:00;;;;;23.74;23.74;23.74;23.74
1426399200;15.03.2015 08:00;;;;;24.12;24.12;24.12;24.12
1426402800;15.03.2015 09:00;;;;;24.29;24.29;24.29;24.29
1426406400;15.03.2015 10:00;;;;;24.54;24.54;24.54;24.54
1426410000;15.03.2015 11:00;;;;;24.51;24.51;24.51;24.51
1426413600;15.03.2015 12:00;;;;;27.14;27.14;24.33;27.14
1426417200;15.03.2015 13:00;;;;;27.11;27.11;24.04;27.11
1426420800;15.03.2015 14:00;;;;;23.65;23.65;23.65;23.65
1426424400;15.03.2015 15:00;;;;;22.43;22.43;22.43;22.43
1426428000;15.03.2015 16:00;;;;;23.3;23.3;23.3;23.3
1426431600;15.03.2015 17:00;;;;;24;24;24;24
1426435200;15.03.2015 18:00;;;;;27.13;27.13;24.71;27.13
1426438800;15.03.2015 19:00;;;;;27.19;27.19;27.19;27.19
1426442400;15.03.2015 20:00;;;;;27.11;27.11;25.3;27.11
1426446000;15.03.2015 21:00;;;;;38.03;38.03;24.76;27.17
1426449600;15.03.2015 22:00;;;;;24.64;24.64;24.64;24.64
1426453200;15.03.2015 23:00;;;;;25.03;25.03;24.34;24.34
1426456800;16.03.2015 00:00;;;;;23.32;23.32;23.32;23.32
1426460400;16.03.2015 01:00;;;;;22.6;22.6;22.6;22.6
1426464000;16.03.2015 02:00;;;;;22.52;22.52;22.52;22.52
1426467600;16.03.2015 03:00;;;;;21.45;21.45;21.45;21.45
1426471200;16.03.2015 04:00;;;;;21.64;21.64;21.64;21.64
1426474800;16.03.2015 05:00;;;;;22.95;22.95;22.95;22.95
1426478400;16.03.2015 06:00;;;;;43.03;43.03;43.03;43.03
1426482000;16.03.2015 07:00;;;;;43.21;43.21;43.21;43.21
1426485600;16.03.2015 08:00;;;;;43.21;43.21;43.08;43.08
1426489200;16.03.2015 09:00;;;;;43.23;43.23;43.23;43.23
1426492800;16.03.2015 10:00;;;;;43.23;43.23;43.23;43.23
1426496400;16.03.2015 11:00;;;;;43.22;43.22;43.08;43.08
1426500000;16.03.2015 12:00;;;;;43.28;43.28;43.28;43.28
1426503600;16.03.2015 13:00;;;;;43.22;43.22;31.29;31.29
1426507200;16.03.2015 14:00;;;;;43.21;43.21;30.44;30.44
1426510800;16.03.2015 15:00;;;;;43.24;43.24;40.5;40.5
1426514400;16.03.2015 16:00;;;;;43.2;43.2;38.23;38.23
1426518000;16.03.2015 17:00;;;;;42.05;42.05;33.37;33.37
