System;Total production;Total surplus;Total shortage;Total unused;Net surplus;Average cost;Difference from arbitrage
Renewables - 5 GWh storage;9886961.85511935;992286.106130043;-1185221.51142534;1889423.64119748;-192935.405295298;200.610271724525;-0.259402172101691
Renewables - 5 GWh storage;9164257.88175339;792078.183513155;-1314723.6477074;1415002.99552559;-522645.464194249;91.4938688643118;0.015172870848545
Renewables - 5 GWh storage;10653643.0679021;1177261.2466458;-1009542.86837002;2297603.27506023;167718.378275786;119.737952320017;-0.349787069399746
Renewables - 5 GWh storage;8718148.31955181;737489.401310969;-1766182.20648926;1107451.31582723;-1028692.80517829;128.732233091252;0.621005513348887
Renewables - 20 GWh storage;6881583.35918491;231204.409091861;-1862498.64804661;318284.157543997;-1631294.23895475;167.815301168553;-0.750071382721931
Renewables - 20 GWh storage;8388486.89287181;427229.116417539;-1502031.57428991;751021.123799536;-1074802.45787237;202.747433785877;-0.910830975450512
Renewables - 20 GWh storage;8330612.41522315;491772.671916584;-1407741.16365545;881626.167245871;-915968.491738866;107.105515691851;0.312714940899056
Renewables - 20 GWh storage;10249736.5502331;789388.481546596;-517859.495444896;1264769.57360975;271528.9861017;171.894703778303;-0.719670979123652
Renewables - 20 GWh storage;9639911.54648223;681667.134935553;-893150.341938687;1265786.21120507;-211483.207003133;96.3025999579464;-0.407933290167648
Renewables - 20 GWh storage;9755937.21513759;681293.989165767;-630210.182151749;1148417.23550959;51083.8070140184;118.925510133523;-0.655783059377576
Renewables - 20 GWh storage;9762834.43854652;764338.464489406;-854706.265839839;1286295.84396956;-90367.8013504336;168.211527769327;-0.566688308607187
Renewables - 20 GWh storage;9181618.34930506;629795.771321176;-1141223.15904471;1064460.92961684;-511427.387723537;125.643974403852;-1.30582854139155
Renewables - 20 GWh storage;9664937.9612886;722844.548570311;-758575.97837345;1291209.26023314;-35731.4298031397;125.959626174283;-0.399175540938643
Renewables - 20 GWh storage;9962833.83936945;798895.554923721;-795516.787046352;1580278.3485867;3378.76787736954;111.22569915892;-0.040882845008486
Renewables - 20 GWh storage;7694516.89124725;399615.699437169;-1512739.44650968;680490.364211515;-1113123.74707251;126.899320241928;0.495777264662781
Renewables - 20 GWh storage;9655241.09897533;774997.067855582;-879895.310256322;1377566.88678545;-104898.24240074;105.353397483079;-1.08858924331628
Renewables - 20 GWh storage;9721599.6290406;666313.875884957;-552515.40149658;1230171.4004801;113798.474388379;168.015339460165;0.411883163983248
Renewables - 20 GWh storage;9520286.62133573;732862.911326475;-883979.447364343;1339647.31409688;-151116.536037869;131.882201806472;-1.05902145749071
Renewables - 20 GWh storage;10109538.9223227;863389.127001235;-659849.54427406;1562089.33908879;203539.582727174;117.261039231504;-0.690300462808839
Renewables - 20 GWh storage;9854443.53979421;771437.8020268;-723256.907594144;1360384.57640749;48180.8944326554;81.502531207106;-0.336063762683384
Renewables - 20 GWh storage;9836261.90469619;775370.151465308;-690767.443922722;1510264.69721542;84602.7075425861;129.41085528188;-1.81895811667007
Renewables - 20 GWh storage;11883333.2742504;1216921.9305385;-248891.535258279;2646763.75588011;968030.395280218;169.736950472558;-1.19669056668536
Renewables - 20 GWh storage;7762898.39118708;333909.141639;-1512363.84261506;559315.660747141;-1178454.70097606;126.573008133895;-0.14162410064678
Renewables - 20 GWh storage;10391285.2703503;880590.949607064;-472719.045883652;1743625.46845004;407871.903723412;170.513919749641;-0.860632615128811
Renewables - 20 GWh storage;9551102.22906007;709041.603264925;-751671.564577748;1459277.42839496;-42629.9613128237;123.608215005906;0.944908755368225
Renewables - 20 GWh storage;8990759.45501545;524077.113939293;-987582.537134184;789241.864005349;-463505.423194891;118.687141779192;-0.381433399224953
Renewables - 20 GWh storage;9366328.90827135;690102.146658784;-730759.167729204;1106973.31973127;-40657.0210704203;144.442860955399;-0.253142689236707
Renewables - 20 GWh storage;8747394.54472288;539022.606379984;-1298465.02963203;796453.886253326;-759442.423252044;96.2174748808721;-0.818886010842348
Renewables - 20 GWh storage;9471924.63541798;647032.584122428;-914830.855212857;1111435.32925812;-267798.27109043;118.536687804687;-0.062368862532193
Renewables - 20 GWh storage;10266845.4257594;891488.043943542;-778732.184860358;1808873.10564556;112755.859083185;87.6003780162264;-1.89149339451953
Renewables - 20 GWh storage;8757197.54875456;540267.537175212;-1006541.53764372;873064.924899479;-466274.000468508;96.275546355014;-1.40019111621842
Renewables - 20 GWh storage;9337275.963774;616979.896975816;-998291.248922218;986674.353850375;-381311.351946402;123.616120401466;-0.868750132223301
Renewables - 20 GWh storage;8250080.46843639;420980.307057008;-1285269.07956051;687298.360770831;-864288.772503503;137.149881418048;0.670693156526273
Renewables - 20 GWh storage;9319940.67536841;641225.975571329;-843628.677305922;1008021.90804945;-202402.701734592;120.470746789356;-1.5012466204128
Renewables - 20 GWh storage;9650970.06367426;803991.80445502;-900793.379321178;1427497.48043149;-96801.5748661601;155.623024805538;-1.23079369378512
Renewables - 20 GWh storage;9474538.08909712;739097.638697764;-1048154.7345067;1203799.97545747;-309057.095808932;163.839530562484;0.74506477915406
Renewables - 20 GWh storage;8830038.81561835;526927.121495001;-1277647.29306227;819402.799700833;-750720.171567274;156.164054676094;-1.11013699430408
Renewables - 20 GWh storage;9458914.72292169;682403.924665549;-850804.083330154;1404672.0554888;-168400.158664604;122.164436944588;-0.893779487562448
Renewables - 20 GWh storage;8441417.55060137;470165.949262201;-1297053.35754522;800780.563132301;-826887.408283018;119.982600138496;0.181235382414524
Renewables - 20 GWh storage;10331931.1887725;845766.166734741;-508144.658223651;1491047.16620526;337621.50851109;80.7489160008264;0.198046917855969
Renewables - 20 GWh storage;9949396.10496043;767785.45260564;-392228.659678572;1450970.14119663;375556.792927068;193.482606819629;-1.17073466240312
Renewables - 20 GWh storage;8811756.47113005;566664.245575192;-1415967.92877104;1108947.46291797;-849303.683195845;113.354541915202;-1.27437183455239
Renewables - 20 GWh storage;9577650.13980115;665297.841305596;-723999.343929287;1296616.72766146;-58701.5026236901;162.701203317915;-0.290080195414998
Renewables - 20 GWh storage;9860628.33473574;759177.906715168;-623177.21459004;1319915.86099001;136000.692125128;135.996513776786;-0.604377691109963
Renewables - 20 GWh storage;9499763.32576165;701105.322403917;-901523.490378773;1313023.5080367;-200418.167974856;125.89046717969;-1.07888058376741
Renewables - 20 GWh storage;9374705.39049804;687444.273964552;-1045688.5723663;1257590.42838029;-358244.298401747;161.713286580128;-0.533366637192458
Renewables - 20 GWh storage;8551138.2460465;467633.535331341;-1331076.17938168;692352.263035242;-863442.644050336;158.451535915393;-0.848716694298382
Renewables - 20 GWh storage;9972086.00792172;788270.353085556;-1030066.58026889;1471757.18439438;-241796.227183332;110.444809368772;-0.318967853028706
Renewables - 20 GWh storage;8716577.05777281;519706.273527855;-1064138.69220364;842920.703914209;-544432.418675783;150.678950878386;-0.522923792894826
Renewables - 20 GWh storage;9520461.86869754;629189.381838974;-837641.190323292;1181430.56407947;-208451.808484318;111.998649626355;-0.613192083763689
Renewables - 20 GWh storage;9109030.37363865;578017.906644974;-968595.589102199;980957.113373794;-390577.682457224;82.6051588283809;-0.684308889568264
Renewables - 20 GWh storage;9437980.53415505;695452.645380469;-1021222.60603493;1370762.95437497;-325769.960654457;209.02317019881;-0.789461577817047
Renewables - 20 GWh storage;8870671.17539031;598400.151629102;-1241203.53822329;948820.674289807;-642803.386594184;102.200213246642;-0.713756864062137
Renewables - 20 GWh storage;11764902.5756923;1147066.01877246;-262244.203050407;2535411.71039868;884821.815722052;139.870369400723;-1.00348989943291
Renewables - 20 GWh storage;8553260.56377831;495374.992093245;-1310863.06713143;808997.515627403;-815488.075038186;121.655949421772;-0.900577955029966
Renewables - 20 GWh storage;11068992.6782438;1043506.41427389;-483179.264543813;2038890.85703075;560327.149730077;98.9099111187634;0.472999641290688
Renewables - 20 GWh storage;10574326.8750733;948961.712119328;-776607.675518372;1983489.43269689;172354.036600955;152.120074583433;-0.532338117665649
Renewables - 20 GWh storage;10729885.5480721;941184.592273057;-548692.792099032;1797541.41431053;392491.800174024;131.926315019051;-0.546460969160268
Renewables - 20 GWh storage;9193741.11952784;607035.125518066;-1045221.39407443;1188192.94703578;-438186.268556359;173.511959573326;-1.02314277818191
Renewables - 20 GWh storage;7755806.06867655;331637.475586463;-1695465.91610709;539590.20829509;-1363828.44052063;115.034968712132;-0.167484169907851
Renewables - 20 GWh storage;9176418.24071093;677750.756788624;-958725.063882142;1368508.10831456;-280974.307093516;191.758916570894;-1.2802548697643
Renewables - 20 GWh storage;9377945.83960082;672347.769634619;-993134.341737732;1275188.23107263;-320786.572103113;190.966652254071;-1.06064920106637
Renewables - 20 GWh storage;9502978.8841559;689874.54115012;-947686.088618383;1370437.14704758;-257811.547468262;103.665798445092;-0.177803106530767
Renewables - 20 GWh storage;9724117.24430978;700724.955793386;-630680.122664843;1298462.72574829;70044.8331285446;107.899533895856;-1.38592804729224
Renewables - 20 GWh storage;11471059.244571;1113556.80303557;-395619.771022485;2641659.09847328;717937.032013081;173.99091107905;-0.769750587142681
Renewables - 20 GWh storage;10342519.8581013;875277.128186496;-668529.122858225;1612243.66963253;206748.005328272;323.589833440936;-0.579612334212666
Renewables - 20 GWh storage;9776281.47445303;800892.548811909;-831636.265161347;1318242.98030081;-30743.7163494376;148.091380149166;-0.039842072209638
Renewables - 20 GWh storage;10537909.3586897;920178.467451353;-604810.132707052;1713696.93032478;315368.334744301;124.302546488095;-0.298683654652578
Renewables - 20 GWh storage;8406578.38340531;480456.294121882;-1163168.48387944;853174.69564321;-682712.189757562;165.371574983962;0.096805048371898
Renewables - 20 GWh storage;12100283.6979391;1279237.07998535;-131485.056507247;2606785.80495637;1147752.0234781;126.161459600761;0.171092977904447
Renewables - 20 GWh storage;10087299.6914716;751400.166163317;-756642.379001826;1277695.27573584;-5242.21283851059;170.847078591618;-0.777975142999345
Renewables - 20 GWh storage;10896519.8578971;1003241.13200601;-698955.633447948;2107405.33911433;304285.498558066;170.421510921144;0.078320817786654
Renewables - 20 GWh storage;9183642.76422661;639771.221827299;-1055897.52136642;1323482.88168966;-416126.299539117;113.923987026789;-0.637701094997201
Renewables - 20 GWh storage;8778389.82442241;523492.136120246;-1155561.41749817;829764.860901606;-632069.281377925;147.564220205368;-0.978620182197318
Renewables - 20 GWh storage;10189000.3593037;818151.488924872;-725802.815258647;1459366.03484975;92348.6736662256;143.409071516618;0.081442156773882
Renewables - 20 GWh storage;9999175.040927;786707.648124764;-588941.662952749;1470473.7817086;197765.985172014;115.474513592609;-0.368855706102526
Renewables - 20 GWh storage;10200409.1277728;838148.074356523;-654003.940684751;1603095.11671466;184144.133671772;126.344491396777;0.005736398934665
Renewables - 20 GWh storage;8237393.98830286;401194.098196799;-1464353.16575575;635368.51232277;-1063159.06755895;171.985423081348;-1.27629748038908
Renewables - 20 GWh storage;7437757.18317529;295601.558950479;-1806898.63594917;374711.730638395;-1511297.07699869;109.04480548784;-0.543200777872368
Renewables - 20 GWh storage;10147858.1291593;815903.820550813;-574563.743628943;1601771.0141519;241340.076921871;117.449404982486;-1.41268088950978
Renewables - 20 GWh storage;11604757.4541765;1097896.55059504;-233835.15332239;2273441.99697273;864061.397272647;118.914643439931;-0.546282955756624
Renewables - 20 GWh storage;9992283.00337806;689035.958903323;-703290.571449228;1404705.55798406;-14254.612545905;102.734500655035;0.268115627382063
Renewables - 20 GWh storage;11812769.4501062;1127719.83009116;-233878.762261862;2479956.55217548;893841.067829298;145.928374494651;-0.580640713255111
Renewables - 20 GWh storage;7196885.84670159;314803.198550599;-2129451.41495839;494776.639081047;-1814648.21640779;141.641749520455;-0.661872555037455
Renewables - 20 GWh storage;10355264.1596572;903495.356295105;-565956.881858632;1813721.57278155;337538.474436474;125.887602377108;-0.69708211486828
Renewables - 20 GWh storage;12056569.2708825;1210120.41866736;-396031.834474528;2879555.78870854;814088.58419283;124.430858064151;-0.96024332044567
Renewables - 20 GWh storage;11607231.4901493;1125915.9902083;-377798.199161627;2680163.07110682;748117.791046677;91.5094491334079;-1.20923772994123
Renewables - 20 GWh storage;8867646.27692039;608138.901794379;-1166738.32090018;1165132.98533124;-558599.419105804;159.933564025235;0.199794488321395
Renewables - 20 GWh storage;10064169.8718597;840103.855305313;-744450.060769848;1549348.00034082;95653.7945354646;173.910042165617;-0.403054868309919
Renewables - 20 GWh storage;9671936.65538584;650933.088223071;-956149.337032882;1263842.17721743;-305216.248809813;176.976067342609;-0.276835771731145
Renewables - 20 GWh storage;10243766.7585561;805623.190728582;-639065.886180715;1708974.94117387;166557.304547867;163.065401991719;-0.979471242873007
Renewables - 20 GWh storage;9143634.00253367;587232.044858285;-1104467.45095758;967262.516163807;-517235.406099295;129.908327188801;-0.877707325350066
Renewables - 20 GWh storage;9045666.97498139;576120.52158318;-1168802.56627956;951951.849924408;-592682.04469638;146.479813002525;-1.37035826944195
Renewables - 20 GWh storage;9452638.58888156;650307.764914335;-1107072.65452615;1096348.77699249;-456764.889611819;133.97897592397;-1.26005250469334
Renewables - 20 GWh storage;10154513.4537679;781451.601465291;-711017.84347466;1685697.35263932;70433.7579906313;109.149530483784;0.043431436436265
Renewables - 20 GWh storage;8751872.26984827;545359.011319139;-1103637.36228374;931419.606585814;-558278.350964602;154.429502709645;-0.872665394754279
Renewables - 20 GWh storage;10717436.8210978;905697.777485452;-534722.688147056;1748113.13011105;370975.089338395;128.830675328531;-0.164857611966912
Renewables - 20 GWh storage;9812226.30856346;702634.141534016;-885280.717898321;1291560.51068429;-182646.576364304;112.700323311232;-1.02904257530176
Renewables - 20 GWh storage;9170186.65727741;601917.370001384;-1145774.65915473;947264.51132643;-543857.289153344;166.145746072871;0.189353053323959
Renewables - 20 GWh storage;11670955.1631255;1105665.29536765;-272929.265105678;2368695.72450502;832736.03026197;133.031279526429;-0.132170211422377
Renewables - 20 GWh storage;8376317.34578274;472386.840155361;-1186692.48395665;788615.348181517;-714305.643801292;161.051921330296;1.03001267008272
Renewables - 20 GWh storage;10937733.0451763;968276.537046822;-438007.510190052;1710136.19844177;530269.026856769;154.60360192046;-0.343491351367255
Renewables - 20 GWh storage;9259559.3971865;582054.274714116;-1208150.01677834;1070099.79867794;-626095.742064227;182.228136496629;0.299595490847693
Renewables - 20 GWh storage;7422254.17456556;316980.779788869;-1870551.56839292;436842.285830224;-1553570.78860405;136.200245144363;-1.01087177384662
